Index,Num_c,SMILES,cid,iupac_name,molecular_weight,molecular_formula,complexity,rotatable_bond_count,heavy_atom_count,xlogp,Chloride_CAS,Bromide_CAS,Iodide_CAS,Fluoride_CAS
1205,16,CCCC[N+](CC)(CC)CCCC(C)CCC,,,,,,,,,,,,
1206,16,CCCC[N+](CC)(CC)CCCCC(C)CC,,,,,,,,,,,,
1207,16,CCCC[N+](CC)(CC)CCCCCC(C)C,,,,,,,,,,,,
1208,16,CCCC[N+](CC)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
1209,16,CCCC[N+](CC)(CCC(C)C)CC(C)CC,,,,,,,,,,,,
1210,16,CCCC[N+](CC)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
1211,16,CCCC[N+](CC)(CCC(C)CC)CC(C)C,,,,,,,,,,,,
1212,16,CCCC[N+](CC)(CCC)CC(C)(C)C(C)C,,,,,,,,,,,,
1213,16,CCCC[N+](CC)(CCC)CC(C)(C)CCC,,,,,,,,,,,,
1214,16,CCCC[N+](CC)(CCC)CCC(C)CCC,,,,,,,,,,,,
1215,16,CCCC[N+](CC)(CCC)CCCC(C)CC,,,,,,,,,,,,
1216,16,CCCC[N+](CC)(CCC)CCCCC(C)C,,,,,,,,,,,,
1217,16,CCCC[N+](CC)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
1218,16,CCCC[N+](CC)(CCCC)CC(C)(C)CC,,,,,,,,,,,,
1219,16,CCCC[N+](CC)(CCCC)CC(C)CCC,,,,,,,,,,,,
1220,16,CCCC[N+](CC)(CCCC)CCC(C)CC,,,,,,,,,,,,
1221,16,CCCC[N+](CC)(CCCC)CCCC(C)C,,,,,,,,,,,,
1222,16,CCCC[N+](CCC)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
1223,16,CCCC[N+](CCC)(CC(C)C)CC(C)CC,,,,,,,,,,,,
1224,16,CCCC[N+](CCC)(CCC(C)C)CC(C)C,,,,,,,,,,,,
1225,16,CCCC[N+](CCC)(CCC)CC(C)(C)CC,,,,,,,,,,,,
1226,16,CCCC[N+](CCC)(CCC)CC(C)CCC,,,,,,,,,,,,
1227,16,CCCC[N+](CCC)(CCC)CCC(C)CC,,,,,,,,,,,,
1228,16,CCCC[N+](CCC)(CCC)CCCC(C)C,,,,,,,,,,,,
1229,16,CCCC[N+](CCC)(CCCC)CC(C)(C)C,,,,,,,,,,,,
1230,16,CCCC[N+](CCC)(CCCC)CC(C)CC,,,,,,,,,,,,
1231,16,CCCC[N+](CCC)(CCCC)CCC(C)C,,,,,,,,,,,,
1232,16,CCCC[N+](CCCC)(CC(C)C)CC(C)C,57477251.0,dibutyl-bis(2-methylpropyl)azanium,242.46,C16H36N+,152.0,10.0,17.0,5.4,,1627505-91-2,,
1233,16,CCCC[N+](CCCC)(CCCC)CC(C)C,19858534.0,tributyl(2-methylpropyl)azanium,242.46,C16H36N+,141.0,11.0,17.0,5.4,,,,
1234,16,CCCC[N+](CCCC)(CCCC)CCCC,16028.0,tetrabutylazanium,242.46,C16H36N+,116.0,12.0,17.0,5.3,"1112-67-0, 214-195-7","1643-19-2, 216-699-2","311-28-4, 206-220-5","429-41-4, 207-057-2"
1235,16,CCC[N+](C)(CC(C)(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
1236,16,CCC[N+](C)(CC(C)(C)CC)CC(C)(C)CC,,,,,,,,,,,,
1237,16,CCC[N+](C)(CC(C)C)CC(C)(C)C(C)CC,,,,,,,,,,,,
1238,16,CCC[N+](C)(CC(C)CC)CC(C)(C)C(C)C,,,,,,,,,,,,
1239,16,CCC[N+](C)(CCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
1240,16,CCC[N+](C)(CCC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
1241,16,CCC[N+](C)(CCC(C)CC)CCC(C)CC,,,,,,,,,,,,
1242,16,CCC[N+](C)(CCCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
1243,16,CCC[N+](C)(CCCC(C)C)CCC(C)CC,,,,,,,,,,,,
1244,16,CCC[N+](C)(CCCC(C)C)CCCC(C)C,,,,,,,,,,,,
1245,16,CCC[N+](C)(CCCC(C)CC)CC(C)(C)C,,,,,,,,,,,,
1246,16,CCC[N+](C)(CCCC(C)CC)CC(C)CC,,,,,,,,,,,,
1247,16,CCC[N+](C)(CCCC(C)CC)CCC(C)C,,,,,,,,,,,,
1248,16,CCC[N+](C)(CCCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
1249,16,CCC[N+](C)(CCCCC(C)C)CC(C)CC,,,,,,,,,,,,
1250,16,CCC[N+](C)(CCCCC(C)C)CCC(C)C,,,,,,,,,,,,
1251,16,CCC[N+](C)(CCCCC(C)CC)CC(C)C,,,,,,,,,,,,
1252,16,CCC[N+](C)(CCCCCC(C)C)CC(C)C,,,,,,,,,,,,
1253,16,CCC[N+](CC(C)C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
1254,16,CCC[N+](CC(C)C)(CC(C)C)CC(C)CC,,,,,,,,,,,,
1255,16,CCC[N+](CC)(CC(C)(C)C)CC(C)(C)CC,,,,,,,,,,,,
1256,16,CCC[N+](CC)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
1257,16,CCC[N+](CC)(CC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
1258,16,CCC[N+](CC)(CCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
1259,16,CCC[N+](CC)(CCC(C)C)CCC(C)CC,,,,,,,,,,,,
1260,16,CCC[N+](CC)(CCC(C)CC)CC(C)(C)C,,,,,,,,,,,,
1261,16,CCC[N+](CC)(CCC(C)CC)CC(C)CC,,,,,,,,,,,,
1262,16,CCC[N+](CC)(CCC)CC(C)(C)C(C)CC,,,,,,,,,,,,
1263,16,CCC[N+](CC)(CCC)CCCCC(C)CC,,,,,,,,,,,,
1264,16,CCC[N+](CC)(CCC)CCCCCC(C)C,,,,,,,,,,,,
1265,16,CCC[N+](CC)(CCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
1266,16,CCC[N+](CC)(CCCC(C)C)CC(C)CC,,,,,,,,,,,,
1267,16,CCC[N+](CC)(CCCC(C)C)CCC(C)C,,,,,,,,,,,,
1268,16,CCC[N+](CC)(CCCC(C)CC)CC(C)C,,,,,,,,,,,,
1269,16,CCC[N+](CC)(CCCCC(C)C)CC(C)C,,,,,,,,,,,,
1270,16,CCC[N+](CCC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
1271,16,CCC[N+](CCC)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
1272,16,CCC[N+](CCC)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
1273,16,CCC[N+](CCC)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
1274,16,CCC[N+](CCC)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
1275,16,CCC[N+](CCC)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
1276,16,CCC[N+](CCC)(CCC(C)C)CC(C)CC,,,,,,,,,,,,
1277,16,CCC[N+](CCC)(CCC(C)C)CCC(C)C,127262902.0,bis(3-methylbutyl)-dipropylazanium,242.46,C16H36N+,152.0,10.0,17.0,5.4,,,857160-34-0,
1278,16,CCC[N+](CCC)(CCC(C)CC)CC(C)C,,,,,,,,,,,,
1279,16,CCC[N+](CCC)(CCC)CC(C)(C)C(C)C,,,,,,,,,,,,
1280,16,CCC[N+](CCC)(CCC)CCCC(C)CC,,,,,,,,,,,,
1281,16,CCC[N+](CCC)(CCC)CCCCC(C)C,,,,,,,,,,,,
1282,16,CCC[N+](CCC)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
1283,16,CC[N+](C)(CCCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
1284,16,CC[N+](C)(CCCCC(C)C)CCCC(C)C,,,,,,,,,,,,
1285,16,CC[N+](C)(CCCCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
1286,16,CC[N+](C)(CCCCCC(C)C)CCC(C)C,,,,,,,,,,,,
1287,16,CC[N+](CC(C)C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
1288,16,CC[N+](CC)(CC(C)(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
1289,16,CC[N+](CC)(CCC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
1290,16,CC[N+](CC)(CCCC(C)C)CCCC(C)C,,,,,,,,,,,,
1291,16,CC[N+](CC)(CCCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
1292,16,CC[N+](CC)(CCCCC(C)C)CCC(C)C,,,,,,,,,,,,
1293,16,CC[N+](CC)(CCCCCC(C)C)CC(C)C,,,,,,,,,,,,
1294,16,CC[N+](CCC(C)C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
1295,16,CC[N+](CCC(C)C)(CCC(C)C)CC(C)C,,,,,,,,,,,,
1296,16,CC[N+](CCCC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
1297,17,CC(C)CCCCC[N+](C)(C)CC(C)(C)C(C)C,,,,,,,,,,,,
1298,17,CC(C)CCCCC[N+](C)(C)CCCCC(C)C,,,,,,,,,,,,
1299,17,CC(C)CCCCC[N+](C)(CC(C)C)CC(C)C,,,,,,,,,,,,
1300,17,CC(C)CCCC[N+](C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
1301,17,CC(C)CCCC[N+](C)(CCC(C)C)CC(C)C,,,,,,,,,,,,
1302,17,CC(C)CCC[N+](C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
1303,17,CC(C)CCC[N+](C)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
1304,17,CC(C)CCC[N+](C)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
1305,17,CC(C)CCC[N+](C)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
1306,17,CC(C)CC[N+](C)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
1307,17,CC(C)CC[N+](CC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
1308,17,CC(C)C[N+](C)(CC(C)(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
1309,17,CC(C)C[N+](CC(C)C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
1310,17,CCC(C)(C)C[N+](C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
1311,17,CCC(C)(C)C[N+](C)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
1312,17,CCC(C)(C)C[N+](C)(CC)CCCCCC(C)C,,,,,,,,,,,,
1313,17,CCC(C)(C)C[N+](C)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
1314,17,CCC(C)(C)C[N+](C)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
1315,17,CCC(C)(C)C[N+](C)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
1316,17,CCC(C)(C)C[N+](CC)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
1317,17,CCC(C)(C)C[N+](CC)(CC)CC(C)(C)C(C)C,,,,,,,,,,,,
1318,17,CCC(C)(C)C[N+](CC)(CC)CCCCC(C)C,,,,,,,,,,,,
1319,17,CCC(C)(C)C[N+](CC)(CCC(C)C)CC(C)C,,,,,,,,,,,,
1320,17,CCC(C)C(C)(C)C[N+](C)(C)CC(C)(C)C(C)C,,,,,,,,,,,,
1321,17,CCC(C)C(C)(C)C[N+](C)(C)CCCCC(C)C,,,,,,,,,,,,
1322,17,CCC(C)C(C)(C)C[N+](C)(CC(C)C)CC(C)C,,,,,,,,,,,,
1323,17,CCC(C)C(C)(C)C[N+](C)(CC)CC(C)(C)CC,,,,,,,,,,,,
1324,17,CCC(C)C(C)(C)C[N+](C)(CC)CCCC(C)C,,,,,,,,,,,,
1325,17,CCC(C)C(C)(C)C[N+](CC)(CC)CC(C)(C)C,,,,,,,,,,,,
1326,17,CCC(C)C(C)(C)C[N+](CC)(CC)CCC(C)C,,,,,,,,,,,,
1327,17,CCC(C)CCCC[N+](C)(C)CC(C)(C)C(C)C,,,,,,,,,,,,
1328,17,CCC(C)CCCC[N+](C)(C)CCCC(C)CC,,,,,,,,,,,,
1329,17,CCC(C)CCCC[N+](C)(C)CCCCC(C)C,,,,,,,,,,,,
1330,17,CCC(C)CCCC[N+](C)(CC(C)C)CC(C)C,,,,,,,,,,,,
1331,17,CCC(C)CCCC[N+](C)(CC)CC(C)(C)CC,,,,,,,,,,,,
1332,17,CCC(C)CCCC[N+](C)(CC)CCC(C)CC,,,,,,,,,,,,
1333,17,CCC(C)CCCC[N+](C)(CC)CCCC(C)C,,,,,,,,,,,,
1334,17,CCC(C)CCCC[N+](CC)(CC)CC(C)(C)C,,,,,,,,,,,,
1335,17,CCC(C)CCCC[N+](CC)(CC)CC(C)CC,,,,,,,,,,,,
1336,17,CCC(C)CCCC[N+](CC)(CC)CCC(C)C,,,,,,,,,,,,
1337,17,CCC(C)CCC[N+](C)(C)CC(C)(C)C(C)CC,,,,,,,,,,,,
1338,17,CCC(C)CCC[N+](C)(C)CCCCCC(C)C,,,,,,,,,,,,
1339,17,CCC(C)CCC[N+](C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
1340,17,CCC(C)CCC[N+](C)(CC(C)C)CC(C)CC,,,,,,,,,,,,
1341,17,CCC(C)CCC[N+](C)(CC)CC(C)(C)C(C)C,,,,,,,,,,,,
1342,17,CCC(C)CCC[N+](C)(CC)CCCC(C)CC,,,,,,,,,,,,
1343,17,CCC(C)CCC[N+](C)(CC)CCCCC(C)C,,,,,,,,,,,,
1344,17,CCC(C)CCC[N+](C)(CCC(C)C)CC(C)C,,,,,,,,,,,,
1345,17,CCC(C)CCC[N+](CC)(CC(C)C)CC(C)C,,,,,,,,,,,,
1346,17,CCC(C)CCC[N+](CC)(CC)CC(C)(C)CC,,,,,,,,,,,,
1347,17,CCC(C)CCC[N+](CC)(CC)CCC(C)CC,,,,,,,,,,,,
1348,17,CCC(C)CCC[N+](CC)(CC)CCCC(C)C,,,,,,,,,,,,
1349,17,CCC(C)CC[N+](C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
1350,17,CCC(C)CC[N+](C)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
1351,17,CCC(C)CC[N+](C)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
1352,17,CCC(C)CC[N+](C)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
1353,17,CCC(C)CC[N+](C)(CC)CC(C)(C)C(C)CC,,,,,,,,,,,,
1354,17,CCC(C)CC[N+](C)(CC)CCCCCC(C)C,,,,,,,,,,,,
1355,17,CCC(C)CC[N+](C)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
1356,17,CCC(C)CC[N+](C)(CCC(C)C)CC(C)CC,,,,,,,,,,,,
1357,17,CCC(C)CC[N+](C)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
1358,17,CCC(C)CC[N+](C)(CCC(C)CC)CC(C)C,,,,,,,,,,,,
1359,17,CCC(C)CC[N+](C)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
1360,17,CCC(C)CC[N+](CC)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
1361,17,CCC(C)CC[N+](CC)(CC(C)C)CC(C)CC,,,,,,,,,,,,
1362,17,CCC(C)CC[N+](CC)(CC)CC(C)(C)C(C)C,,,,,,,,,,,,
1363,17,CCC(C)CC[N+](CC)(CC)CCCCC(C)C,,,,,,,,,,,,
1364,17,CCC(C)CC[N+](CC)(CCC(C)C)CC(C)C,,,,,,,,,,,,
1365,17,CCC(C)C[N+](C)(CC(C)(C)C)CC(C)(C)CC,,,,,,,,,,,,
1366,17,CCC(C)C[N+](C)(CC(C)C)CC(C)(C)C(C)C,,,,,,,,,,,,
1367,17,CCC(C)C[N+](C)(CC(C)CC)CC(C)(C)CC,,,,,,,,,,,,
1368,17,CCC(C)C[N+](C)(CCC(C)C)CC(C)(C)CC,,,,,,,,,,,,
1369,17,CCC(C)C[N+](C)(CCCC(C)C)CC(C)(C)C,,,,,,,,,,,,
1370,17,CCC(C)C[N+](C)(CCCC(C)C)CC(C)CC,,,,,,,,,,,,
1371,17,CCC(C)C[N+](C)(CCCC(C)C)CCC(C)C,,,,,,,,,,,,
1372,17,CCC(C)C[N+](C)(CCCCC(C)C)CC(C)C,,,,,,,,,,,,
1373,17,CCC(C)C[N+](CC(C)C)(CC(C)C)CC(C)C,,,,,,,,,,,,
1374,17,CCC(C)C[N+](CC)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
1375,17,CCC(C)C[N+](CC)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
1376,17,CCC(C)C[N+](CC)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
1377,17,CCC(C)C[N+](CC)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
1378,17,CCC(C)C[N+](CC)(CC)CC(C)(C)C(C)CC,,,,,,,,,,,,
1379,17,CCC(C)C[N+](CC)(CC)CCCCCC(C)C,,,,,,,,,,,,
1380,17,CCC(C)C[N+](CC)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
1381,17,CCC(C)C[N+](CC)(CCC(C)C)CC(C)CC,,,,,,,,,,,,
1382,17,CCC(C)C[N+](CC)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
1383,17,CCC(C)C[N+](CC)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
1384,17,CCCC(C)(C)C[N+](C)(C)CC(C)(C)C(C)CC,,,,,,,,,,,,
1385,17,CCCC(C)(C)C[N+](C)(C)CCCCC(C)CC,,,,,,,,,,,,
1386,17,CCCC(C)(C)C[N+](C)(C)CCCCCC(C)C,,,,,,,,,,,,
1387,17,CCCC(C)(C)C[N+](C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
1388,17,CCCC(C)(C)C[N+](C)(CC(C)C)CC(C)CC,,,,,,,,,,,,
1389,17,CCCC(C)(C)C[N+](C)(CC)CC(C)(C)C(C)C,,,,,,,,,,,,
1390,17,CCCC(C)(C)C[N+](C)(CC)CC(C)(C)CCC,,,,,,,,,,,,
1391,17,CCCC(C)(C)C[N+](C)(CC)CCCC(C)CC,,,,,,,,,,,,
1392,17,CCCC(C)(C)C[N+](C)(CC)CCCCC(C)C,,,,,,,,,,,,
1393,17,CCCC(C)(C)C[N+](C)(CCC(C)C)CC(C)C,,,,,,,,,,,,
1394,17,CCCC(C)(C)C[N+](C)(CCC)CC(C)(C)CC,,,,,,,,,,,,
1395,17,CCCC(C)(C)C[N+](C)(CCC)CCC(C)CC,,,,,,,,,,,,
1396,17,CCCC(C)(C)C[N+](C)(CCC)CCCC(C)C,,,,,,,,,,,,
1397,17,CCCC(C)(C)C[N+](CC)(CC(C)C)CC(C)C,,,,,,,,,,,,
1398,17,CCCC(C)(C)C[N+](CC)(CC)CC(C)(C)CC,,,,,,,,,,,,
1399,17,CCCC(C)(C)C[N+](CC)(CC)CCC(C)CC,,,,,,,,,,,,
1400,17,CCCC(C)(C)C[N+](CC)(CC)CCCC(C)C,,,,,,,,,,,,
1401,17,CCCC(C)(C)C[N+](CC)(CCC)CC(C)(C)C,,,,,,,,,,,,
1402,17,CCCC(C)(C)C[N+](CC)(CCC)CC(C)CC,,,,,,,,,,,,
1403,17,CCCC(C)(C)C[N+](CC)(CCC)CCC(C)C,,,,,,,,,,,,
1404,17,CCCC(C)(C)C[N+](CCC)(CCC)CC(C)C,,,,,,,,,,,,
1405,17,CCCC(C)CCC[N+](C)(C)CC(C)(C)C(C)C,,,,,,,,,,,,
1406,17,CCCC(C)CCC[N+](C)(C)CC(C)(C)CCC,,,,,,,,,,,,
1407,17,CCCC(C)CCC[N+](C)(C)CCC(C)CCC,,,,,,,,,,,,
1408,17,CCCC(C)CCC[N+](C)(C)CCCC(C)CC,,,,,,,,,,,,
1409,17,CCCC(C)CCC[N+](C)(C)CCCCC(C)C,,,,,,,,,,,,
1410,17,CCCC(C)CCC[N+](C)(CC(C)C)CC(C)C,,,,,,,,,,,,
1411,17,CCCC(C)CCC[N+](C)(CC)CC(C)(C)CC,,,,,,,,,,,,
1412,17,CCCC(C)CCC[N+](C)(CC)CC(C)CCC,,,,,,,,,,,,
1413,17,CCCC(C)CCC[N+](C)(CC)CCC(C)CC,,,,,,,,,,,,
1414,17,CCCC(C)CCC[N+](C)(CC)CCCC(C)C,,,,,,,,,,,,
1415,17,CCCC(C)CCC[N+](C)(CCC)CC(C)(C)C,,,,,,,,,,,,
1416,17,CCCC(C)CCC[N+](C)(CCC)CC(C)CC,,,,,,,,,,,,
1417,17,CCCC(C)CCC[N+](C)(CCC)CCC(C)C,,,,,,,,,,,,
1418,17,CCCC(C)CCC[N+](CC)(CC)CC(C)(C)C,,,,,,,,,,,,
1419,17,CCCC(C)CCC[N+](CC)(CC)CC(C)CC,,,,,,,,,,,,
1420,17,CCCC(C)CCC[N+](CC)(CC)CCC(C)C,,,,,,,,,,,,
1421,17,CCCC(C)CCC[N+](CC)(CCC)CC(C)C,,,,,,,,,,,,
1422,17,CCCC(C)CCC[N+](CCC)(CCC)CCC,,,,,,,,,,,,
1423,17,CCCC(C)CC[N+](C)(C)CC(C)(C)C(C)CC,,,,,,,,,,,,
1424,17,CCCC(C)CC[N+](C)(C)CCCCC(C)CC,,,,,,,,,,,,
1425,17,CCCC(C)CC[N+](C)(C)CCCCCC(C)C,,,,,,,,,,,,
1426,17,CCCC(C)CC[N+](C)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
1427,17,CCCC(C)CC[N+](C)(CC(C)C)CC(C)CC,,,,,,,,,,,,
1428,17,CCCC(C)CC[N+](C)(CC)CC(C)(C)C(C)C,,,,,,,,,,,,
1429,17,CCCC(C)CC[N+](C)(CC)CC(C)(C)CCC,,,,,,,,,,,,
1430,17,CCCC(C)CC[N+](C)(CC)CCC(C)CCC,,,,,,,,,,,,
1431,17,CCCC(C)CC[N+](C)(CC)CCCC(C)CC,,,,,,,,,,,,
1432,17,CCCC(C)CC[N+](C)(CC)CCCCC(C)C,,,,,,,,,,,,
1433,17,CCCC(C)CC[N+](C)(CCC(C)C)CC(C)C,,,,,,,,,,,,
1434,17,CCCC(C)CC[N+](C)(CCC)CC(C)(C)CC,,,,,,,,,,,,
1435,17,CCCC(C)CC[N+](C)(CCC)CC(C)CCC,,,,,,,,,,,,
1436,17,CCCC(C)CC[N+](C)(CCC)CCC(C)CC,,,,,,,,,,,,
1437,17,CCCC(C)CC[N+](C)(CCC)CCCC(C)C,,,,,,,,,,,,
1438,17,CCCC(C)CC[N+](CC)(CC(C)C)CC(C)C,,,,,,,,,,,,
1439,17,CCCC(C)CC[N+](CC)(CC)CC(C)(C)CC,,,,,,,,,,,,
1440,17,CCCC(C)CC[N+](CC)(CC)CC(C)CCC,,,,,,,,,,,,
1441,17,CCCC(C)CC[N+](CC)(CC)CCC(C)CC,,,,,,,,,,,,
1442,17,CCCC(C)CC[N+](CC)(CC)CCCC(C)C,,,,,,,,,,,,
1443,17,CCCC(C)CC[N+](CC)(CCC)CC(C)(C)C,,,,,,,,,,,,
1444,17,CCCC(C)CC[N+](CC)(CCC)CC(C)CC,,,,,,,,,,,,
1445,17,CCCC(C)CC[N+](CC)(CCC)CCC(C)C,,,,,,,,,,,,
1446,17,CCCC(C)CC[N+](CCC)(CCC)CC(C)C,,,,,,,,,,,,
1447,17,CCCC(C)C[N+](C)(CC(C)(C)C)CC(C)(C)C,,,,,,,,,,,,
1448,17,CCCC(C)C[N+](C)(CC(C)C)CC(C)(C)CC,,,,,,,,,,,,
1449,17,CCCC(C)C[N+](C)(CC(C)C)CC(C)CCC,,,,,,,,,,,,
1450,17,CCCC(C)C[N+](C)(CC(C)CC)CC(C)(C)C,,,,,,,,,,,,
1451,17,CCCC(C)C[N+](C)(CC(C)CC)CC(C)CC,,,,,,,,,,,,
1452,17,CCCC(C)C[N+](C)(CC)CC(C)(C)C(C)CC,,,,,,,,,,,,
1453,17,CCCC(C)C[N+](C)(CC)CCCCC(C)CC,,,,,,,,,,,,
1454,17,CCCC(C)C[N+](C)(CC)CCCCCC(C)C,,,,,,,,,,,,
1455,17,CCCC(C)C[N+](C)(CCC(C)C)CC(C)(C)C,,,,,,,,,,,,
1456,17,CCCC(C)C[N+](C)(CCC(C)C)CC(C)CC,,,,,,,,,,,,
1457,17,CCCC(C)C[N+](C)(CCC(C)C)CCC(C)C,,,,,,,,,,,,
1458,17,CCCC(C)C[N+](C)(CCC(C)CC)CC(C)C,,,,,,,,,,,,
1459,17,CCCC(C)C[N+](C)(CCC)CC(C)(C)C(C)C,,,,,,,,,,,,
1460,17,CCCC(C)C[N+](C)(CCC)CC(C)(C)CCC,,,,,,,,,,,,
1461,17,CCCC(C)C[N+](C)(CCC)CCCC(C)CC,,,,,,,,,,,,
1462,17,CCCC(C)C[N+](C)(CCC)CCCCC(C)C,,,,,,,,,,,,
1463,17,CCCC(C)C[N+](C)(CCCC(C)C)CC(C)C,,,,,,,,,,,,
1464,17,CCCC(C)C[N+](CC)(CC(C)C)CC(C)(C)C,,,,,,,,,,,,
1465,17,CCCC(C)C[N+](CC)(CC(C)C)CC(C)CC,,,,,,,,,,,,
1466,17,CCCC(C)C[N+](CC)(CC)CC(C)(C)C(C)C,,,,,,,,,,,,
1467,17,CCCC(C)C[N+](CC)(CC)CC(C)(C)CCC,,,,,,,,,,,,
1468,17,CCCC(C)C[N+](CC)(CC)CCCC(C)CC,,,,,,,,,,,,
1469,17,CCCC(C)C[N+](CC)(CC)CCCCC(C)C,,,,,,,,,,,,
1470,17,CCCC(C)C[N+](CC)(CCC(C)C)CC(C)C,,,,,,,,,,,,
1471,17,CCCC(C)C[N+](CC)(CCC)CC(C)(C)CC,,,,,,,,,,,,
1472,17,CCCC(C)C[N+](CC)(CCC)CC(C)CCC,,,,,,,,,,,,
1473,17,CCCC(C)C[N+](CC)(CCC)CCC(C)CC,,,,,,,,,,,,
1474,17,CCCC(C)C[N+](CC)(CCC)CCCC(C)C,,,,,,,,,,,,
1475,17,CCCC(C)C[N+](CCC)(CC(C)C)CC(C)C,,,,,,,,,,,,
1476,17,CCCC(C)C[N+](CCC)(CCC)CC(C)(C)C,,,,,,,,,,,,
1477,17,CCCC(C)C[N+](CCC)(CCC)CC(C)CC,,,,,,,,,,,,
1478,17,CCCC(C)C[N+](CCC)(CCC)CCC(C)C,,,,,,,,,,,,
1479,17,CCCCC(C)(C)C[N+](C)(C)CC(C)(C)C(C)C,,,,,,,,,,,,
1480,17,CCCCC(C)(C)C[N+](C)(C)CC(C)(C)CCC,,,,,,,,,,,,
1481,17,CCCCC(C)(C)C[N+](C)(C)CCC(C)CCC,,,,,,,,,,,,
1482,17,CCCCC(C)(C)C[N+](C)(C)CCCC(C)CC,,,,,,,,,,,,
1483,17,CCCCC(C)(C)C[N+](C)(C)CCCCC(C)C,,,,,,,,,,,,
1484,17,CCCCC(C)(C)C[N+](C)(CC(C)C)CC(C)C,,,,,,,,,,,,
1485,17,CCCCC(C)(C)C[N+](C)(CC)CC(C)(C)CC,,,,,,,,,,,,
1486,17,CCCCC(C)(C)C[N+](C)(CC)CC(C)CCC,,,,,,,,,,,,
1487,17,CCCCC(C)(C)C[N+](C)(CC)CCC(C)CC,,,,,,,,,,,,
1488,17,CCCCC(C)(C)C[N+](C)(CC)CCCC(C)C,,,,,,,,,,,,
1489,17,CCCCC(C)(C)C[N+](C)(CCC)CC(C)(C)C,,,,,,,,,,,,
1490,17,CCCCC(C)(C)C[N+](C)(CCC)CC(C)CC,,,,,,,,,,,,
1491,17,CCCCC(C)(C)C[N+](C)(CCC)CCC(C)C,,,,,,,,,,,,
